DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202310;1;RR;10069;ITAU;24;18835,14
202310;1;RR;52058;NUBANK;170;116533,69
202310;1;RR;30379;SANTANDER;27;16074,83
202310;1;RS;51750;BANCO SICOOB;8;7197,22
202310;1;RS;49906;BB;249;137720,74
202310;1;RS;30290;BMG;546;462737,89
202310;1;RS;10045;BRADESCO;422;312657,99
202310;1;RS;49944;BTG PACTUAL;1056;814013,01
202310;1;RS;52072;C6 BANK;182;121443,61
202310;1;RS;51626;CAIXA ECONÔMICA FEDERAL;676;429265,58
202310;1;RS;2466552;CC SICOOB VALE SUL;1;783,28
202310;1;RS;78825270;CCLA MAXI ALFA;3;2962,98
202310;1;RS;2090126;CCLA SICOOB VALCREDI SUL;1;2691,12
202310;1;RS;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;1;1289,26
202310;1;RS;78862083;COOP NOVOS CAMPOS;1;4203,69
202310;1;RS;51884;INTER;2106;1563279,95
202310;1;RS;10069;ITAU;574;406285,16
202310;1;RS;52058;NUBANK;3114;2074276,24
202310;1;RS;30379;SANTANDER;611;393623,85
202310;1;RS;3632872;SICOOB CREDISUL;2;2169,42
202310;1;RS;51011;VOTORANTIM;43;42143,48
202310;1;SC;51750;BANCO SICOOB;14;8625,60
202310;1;SC;49906;BB;149;88970,68
202310;1;SC;30290;BMG;257;208579,10
202310;1;SC;10045;BRADESCO;279;193435,42
202310;1;SC;49944;BTG PACTUAL;555;448231,30
202310;1;SC;52072;C6 BANK;98;75440,43
202310;1;SC;51626;CAIXA ECONÔMICA FEDERAL;232;163286,02
202310;1;SC;85291086;CC LITORÂNEA;4;3197,99
202310;1;SC;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;1256,70
202310;1;SC;86829827;CCLA DO VALE;2;2365,84
202310;1;SC;78825270;CCLA MAXI ALFA;18;26357,90
202310;1;SC;2090126;CCLA SICOOB VALCREDI SUL;1;1082,82
202310;1;SC;51884;INTER;977;828858,80
202310;1;SC;10069;ITAU;245;193661,15
202310;1;SC;52058;NUBANK;1495;1039300,08
202310;1;SC;30379;SANTANDER;227;158777,30
202310;1;SC;51011;VOTORANTIM;25;24963,34
202310;1;SE;51750;BANCO SICOOB;1;1039,97
202310;1;SE;49906;BB;79;41587,00
202310;1;SE;30290;BMG;130;92272,91
202310;1;SE;10045;BRADESCO;88;59429,73
202310;1;SE;49944;BTG PACTUAL;260;197186,89
202310;1;SE;52072;C6 BANK;30;24276,24
202310;1;SE;51626;CAIXA ECONÔMICA FEDERAL;165;115120,16
202310;1;SE;51884;INTER;607;409508,85
202310;1;SE;10069;ITAU;77;59503,75
202310;1;SE;52058;NUBANK;838;506772,65
202310;1;SE;30379;SANTANDER;103;70472,14
202310;1;SE;51011;VOTORANTIM;4;2080,28
202310;1;SP;51750;BANCO SICOOB;26;20027,97
202310;1;SP;49906;BB;1261;746075,37
202310;1;SP;30290;BMG;3194;2534881,82
202310;1;SP;10045;BRADESCO;4222;2806472,95
202310;1;SP;49944;BTG PACTUAL;6685;5158851,61
202310;1;SP;52072;C6 BANK;1235;795026,05
202310;1;SP;51626;CAIXA ECONÔMICA FEDERAL;2535;1658667,57
202310;1;SP;51884;INTER;11506;8630230,78
202310;1;SP;10069;ITAU;6007;4214816,70
202310;1;SP;52058;NUBANK;20507;13153693,13
202310;1;SP;30379;SANTANDER;4924;3376770,03
202310;1;SP;3632872;SICOOB CREDISUL;1;608,17
202310;1;SP;51011;VOTORANTIM;237;204472,94
202310;1;TO;51750;BANCO SICOOB;1;387,71
202310;1;TO;49906;BB;68;30752,77
202310;1;TO;30290;BMG;59;34518,59
202310;1;TO;10045;BRADESCO;57;37961,59
202310;1;TO;49944;BTG PACTUAL;105;71428,51
202310;1;TO;52072;C6 BANK;17;11380,88
202310;1;TO;51626;CAIXA ECONÔMICA FEDERAL;51;33748,42
202310;1;TO;51884;INTER;259;180922,60
202310;1;TO;10069;ITAU;50;39214,46
202310;1;TO;52058;NUBANK;450;265969,45
202310;1;TO;30379;SANTANDER;27;16258,06
202310;1;TO;51011;VOTORANTIM;1;585,91
202310;2;AC;49906;BB;42;532481,79
202310;2;AC;17351180;BCO TRIANGULO S.A.;36;51858,64
202310;2;AC;10045;BRADESCO;9;31475,33
202310;2;AC;51626;CAIXA ECONÔMICA FEDERAL;23;48550,07
202310;2;AC;10069;ITAU;19;77770,12
202310;2;AC;30379;SANTANDER;34;169757,21
202310;2;AC;51011;VOTORANTIM;7;63198,53
202310;2;AL;49906;BB;96;424289,92
202310;2;AL;17351180;BCO TRIANGULO S.A.;39;46406,45
202310;2;AL;10045;BRADESCO;41;342452,33
202310;2;AL;49944;BTG PACTUAL;5;17558,75
202310;2;AL;51626;CAIXA ECONÔMICA FEDERAL;91;130830,84
202310;2;AL;51884;INTER;9;56692,95
202310;2;AL;10069;ITAU;207;702867,39
202310;2;AL;30379;SANTANDER;201;901898,21
202310;2;AL;51011;VOTORANTIM;21;112384,65
202310;2;AM;49906;BB;77;588493,67
202310;2;AM;17351180;BCO TRIANGULO S.A.;76;92064,40
202310;2;AM;10045;BRADESCO;229;2694447,67
202310;2;AM;49944;BTG PACTUAL;10;40860,82
202310;2;AM;51626;CAIXA ECONÔMICA FEDERAL;50;68586,57
202310;2;AM;51884;INTER;12;76205,13
202310;2;AM;10069;ITAU;210;572883,52
202310;2;AM;30379;SANTANDER;286;1388589,82
202310;2;AM;51011;VOTORANTIM;21;168309,67
202310;2;AP;49906;BB;63;431242,01
202310;2;AP;17351180;BCO TRIANGULO S.A.;9;12697,26
202310;2;AP;10045;BRADESCO;17;150498,73
202310;2;AP;49944;BTG PACTUAL;2;5192,70
202310;2;AP;51626;CAIXA ECONÔMICA FEDERAL;10;7750,73
202310;2;AP;51884;INTER;1;2109,36
202310;2;AP;10069;ITAU;27;76714,91
202310;2;AP;30379;SANTANDER;47;329757,70
202310;2;AP;51011;VOTORANTIM;2;4822,36
202310;2;BA;49906;BB;475;3217651,33
202310;2;BA;13009717;BCO DO EST. DE SE S.A.;2;3290,59
202310;2;BA;17351180;BCO TRIANGULO S.A.;123;165754,08
202310;2;BA;10045;BRADESCO;372;4150202,20
202310;2;BA;49944;BTG PACTUAL;12;37084,49
202310;2;BA;51626;CAIXA ECONÔMICA FEDERAL;329;432470,67
202310;2;BA;51884;INTER;23;85281,48
202310;2;BA;10069;ITAU;1004;3072373,91
202310;2;BA;30379;SANTANDER;1136;6627702,93
202310;2;BA;51011;VOTORANTIM;63;336345,67
202310;2;CE;49906;BB;294;2771378,35
202310;2;CE;17351180;BCO TRIANGULO S.A.;59;70115,55
202310;2;CE;10045;BRADESCO;243;3139555,56
202310;2;CE;49944;BTG PACTUAL;7;54218,98
202310;2;CE;51626;CAIXA ECONÔMICA FEDERAL;194;267170,09
202310;2;CE;51884;INTER;23;102705,52
202310;2;CE;10069;ITAU;480;1487812,88
202310;2;CE;30379;SANTANDER;615;3250892,61
202310;2;CE;51011;VOTORANTIM;53;244320,86
202310;2;DF;49906;BB;100;649575,16
202310;2;DF;17351180;BCO TRIANGULO S.A.;31;41230,86
202310;2;DF;10045;BRADESCO;82;1331211,91
202310;2;DF;49944;BTG PACTUAL;6;45192,47
202310;2;DF;51626;CAIXA ECONÔMICA FEDERAL;134;269604,37
202310;2;DF;51884;INTER;14;66920,90
202310;2;DF;10069;ITAU;300;960439,52
202310;2;DF;30379;SANTANDER;327;2454919,47
202310;2;DF;51011;VOTORANTIM;37;161714,65
202310;2;ES;49906;BB;83;489251,94
202310;2;ES;17351180;BCO TRIANGULO S.A.;35;62097,53
202310;2;ES;10045;BRADESCO;64;598944,33
202310;2;ES;49944;BTG PACTUAL;8;36266,87
202310;2;ES;51626;CAIXA ECONÔMICA FEDERAL;93;164171,05
202310;2;ES;51884;INTER;13;61482,08
202310;2;ES;10069;ITAU;203;653144,72
202310;2;ES;30379;SANTANDER;293;1543859,27
202310;2;ES;51011;VOTORANTIM;33;216100,69
202310;2;GO;49906;BB;201;1451225,44
202310;2;GO;17351180;BCO TRIANGULO S.A.;40;43736,28
202310;2;GO;10045;BRADESCO;193;2603208,30
202310;2;GO;49944;BTG PACTUAL;9;24528,62
202310;2;GO;51626;CAIXA ECONÔMICA FEDERAL;283;513111,20
202310;2;GO;51884;INTER;13;45203,59
202310;2;GO;10069;ITAU;536;1576491,37
202310;2;GO;30379;SANTANDER;417;2865139,81
202310;2;GO;51011;VOTORANTIM;69;556177,66
202310;2;MA;49906;BB;329;2053219,08
202310;2;MA;17351180;BCO TRIANGULO S.A.;40;63625,81
202310;2;MA;10045;BRADESCO;146;1381387,24
202310;2;MA;49944;BTG PACTUAL;9;25607,75
202310;2;MA;51626;CAIXA ECONÔMICA FEDERAL;88;126533,64
202310;2;MA;51884;INTER;4;22151,81
202310;2;MA;10069;ITAU;158;385050,27
202310;2;MA;30379;SANTANDER;297;1476183,83
202310;2;MA;51011;VOTORANTIM;35;273918,03
202310;2;MG;49906;BB;526;3978051,13
202310;2;MG;17351180;BCO TRIANGULO S.A.;162;168035,28
202310;2;MG;10045;BRADESCO;414;4923866,52
202310;2;MG;49944;BTG PACTUAL;30;209386,57
202310;2;MG;51626;CAIXA ECONÔMICA FEDERAL;524;754349,66
202310;2;MG;51884;INTER;77;452903,77
202310;2;MG;10069;ITAU;1406;4239279,85
202310;2;MG;30379;SANTANDER;1591;10615264,96
202310;2;MG;51011;VOTORANTIM;211;965065,39
202310;2;MS;49906;BB;128;1225744,83
202310;2;MS;17351180;BCO TRIANGULO S.A.;39;51840,53
202310;2;MS;10045;BRADESCO;134;1756317,68
202310;2;MS;49944;BTG PACTUAL;3;15058,68
202310;2;MS;51626;CAIXA ECONÔMICA FEDERAL;73;150477,23
202310;2;MS;51884;INTER;6;18472,85
202310;2;MS;10069;ITAU;188;583400,30
202310;2;MS;30379;SANTANDER;267;1548155,74
202310;2;MS;51011;VOTORANTIM;68;451303,34
202310;2;MT;49906;BB;192;1610625,19
202310;2;MT;17351180;BCO TRIANGULO S.A.;24;28466,94
202310;2;MT;10045;BRADESCO;118;1468394,41
202310;2;MT;49944;BTG PACTUAL;4;11346,44
202310;2;MT;51626;CAIXA ECONÔMICA FEDERAL;84;154518,07
202310;2;MT;51884;INTER;10;56558,73
202310;2;MT;10069;ITAU;154;497531,55
202310;2;MT;30379;SANTANDER;224;1299886,23
202310;2;MT;51011;VOTORANTIM;53;354179,51
202310;2;PA;49906;BB;271;1629319,85
202310;2;PA;17351180;BCO TRIANGULO S.A.;110;125913,86
202310;2;PA;10045;BRADESCO;165;1924537,76
202310;2;PA;49944;BTG PACTUAL;4;11812,21
202310;2;PA;51626;CAIXA ECONÔMICA FEDERAL;137;174359,90
202310;2;PA;51884;INTER;19;79435,24
202310;2;PA;10069;ITAU;245;806615,53
202310;2;PA;30379;SANTANDER;451;2429598,60
202310;2;PA;51011;VOTORANTIM;44;346989,05
202310;2;PB;49906;BB;160;1122146,00
202310;2;PB;17351180;BCO TRIANGULO S.A.;53;55129,39
202310;2;PB;10045;BRADESCO;110;1330378,50
202310;2;PB;49944;BTG PACTUAL;5;7174,84
202310;2;PB;51626;CAIXA ECONÔMICA FEDERAL;105;198340,38
202310;2;PB;51884;INTER;9;22566,28
202310;2;PB;10069;ITAU;287;939168,68
202310;2;PB;30379;SANTANDER;256;1141558,45
202310;2;PB;51011;VOTORANTIM;40;275372,78
202310;2;PE;49906;BB;252;1527434,08
202310;2;PE;17351180;BCO TRIANGULO S.A.;85;69625,02
202310;2;PE;10045;BRADESCO;251;3864661,44
202310;2;PE;49944;BTG PACTUAL;9;21269,61
202310;2;PE;51626;CAIXA ECONÔMICA FEDERAL;155;189113,03
202310;2;PE;51884;INTER;16;81031,92
202310;2;PE;10069;ITAU;739;2156488,14
202310;2;PE;30379;SANTANDER;757;4485648,82
202310;2;PE;51011;VOTORANTIM;60;363859,14
202310;2;PI;49906;BB;195;1161126,50
202310;2;PI;17351180;BCO TRIANGULO S.A.;17;20310,94
202310;2;PI;10045;BRADESCO;54;426357,77
202310;2;PI;49944;BTG PACTUAL;1;774,29
202310;2;PI;51626;CAIXA ECONÔMICA FEDERAL;101;165382,36
202310;2;PI;51884;INTER;2;4893,33
202310;2;PI;10069;ITAU;108;290200,26
202310;2;PI;30379;SANTANDER;142;558277,09
202310;2;PI;51011;VOTORANTIM;30;235045,83
202310;2;PR;49906;BB;252;2224714,54
202310;2;PR;17351180;BCO TRIANGULO S.A.;101;195432,31
202310;2;PR;10045;BRADESCO;320;5419234,19
202310;2;PR;49944;BTG PACTUAL;18;225060,37
202310;2;PR;51626;CAIXA ECONÔMICA FEDERAL;375;722914,57
202310;2;PR;51884;INTER;25;123692,55
202310;2;PR;10069;ITAU;984;2949845,88
202310;2;PR;30379;SANTANDER;935;6863497,58
202310;2;PR;51011;VOTORANTIM;195;1194584,87
202310;2;RJ;49906;BB;290;2107643,32
202310;2;RJ;17351180;BCO TRIANGULO S.A.;138;263124,34
202310;2;RJ;10045;BRADESCO;668;9764587,28
202310;2;RJ;49944;BTG PACTUAL;36;186138,52
202310;2;RJ;51626;CAIXA ECONÔMICA FEDERAL;390;613954,42
202310;2;RJ;51884;INTER;51;344431,31
202310;2;RJ;10069;ITAU;2907;7428023,79
202310;2;RJ;30379;SANTANDER;2575;17960841,02
202310;2;RJ;51011;VOTORANTIM;213;1281774,29
202310;2;RN;49906;BB;165;1054030,86
202310;2;RN;17351180;BCO TRIANGULO S.A.;61;55036,67
202310;2;RN;10045;BRADESCO;59;644334,68
202310;2;RN;49944;BTG PACTUAL;7;11044,76
202310;2;RN;51626;CAIXA ECONÔMICA FEDERAL;82;141254,37
202310;2;RN;51884;INTER;9;22059,16
202310;2;RN;10069;ITAU;222;575631,24
202310;2;RN;30379;SANTANDER;256;1266775,41
202310;2;RN;51011;VOTORANTIM;33;156828,77
202310;2;RO;49906;BB;75;507047,05
202310;2;RO;17351180;BCO TRIANGULO S.A.;20;19357,55
202310;2;RO;10045;BRADESCO;38;802270,18
202310;2;RO;49944;BTG PACTUAL;3;39757,34
202310;2;RO;51626;CAIXA ECONÔMICA FEDERAL;50;102726,10
202310;2;RO;51884;INTER;5;29711,72
202310;2;RO;10069;ITAU;45;150634,21
202310;2;RO;30379;SANTANDER;96;559903,99
202310;2;RO;51011;VOTORANTIM;16;55866,87
202310;2;RR;49906;BB;46;680225,03
202310;2;RR;17351180;BCO TRIANGULO S.A.;2;3529,72
202310;2;RR;10045;BRADESCO;13;229188,91
202310;2;RR;49944;BTG PACTUAL;1;2005,43
202310;2;RR;51626;CAIXA ECONÔMICA FEDERAL;9;5232,87
202310;2;RR;51884;INTER;2;6932,49
202310;2;RR;10069;ITAU;18;54637,78
202310;2;RR;30379;SANTANDER;36;154663,34
202310;2;RR;51011;VOTORANTIM;6;42383,43
202310;2;RS;49906;BB;230;1395106,52
202310;2;RS;17351180;BCO TRIANGULO S.A.;88;116569,51
202310;2;RS;10045;BRADESCO;153;1776671,06
202310;2;RS;49944;BTG PACTUAL;13;78167,30
202310;2;RS;51626;CAIXA ECONÔMICA FEDERAL;393;739633,88
202310;2;RS;51884;INTER;23;92255,79
202310;2;RS;10069;ITAU;842;2193717,76
202310;2;RS;30379;SANTANDER;867;4670060,01
202310;2;RS;51011;VOTORANTIM;135;927259,78
202310;2;SC;49906;BB;243;1878337,57
202310;2;SC;17351180;BCO TRIANGULO S.A.;78;84390,28
202310;2;SC;10045;BRADESCO;214;3267021,86
202310;2;SC;49944;BTG PACTUAL;10;87402,48
202310;2;SC;51626;CAIXA ECONÔMICA FEDERAL;247;437177,37
202310;2;SC;51884;INTER;20;119143,04
202310;2;SC;10069;ITAU;551;1808947,09
202310;2;SC;30379;SANTANDER;503;2952335,40
202310;2;SC;51011;VOTORANTIM;132;927015,28
202310;2;SE;49906;BB;75;343446,89
202310;2;SE;13009717;BCO DO EST. DE SE S.A.;32;251060,52
202310;2;SE;17351180;BCO TRIANGULO S.A.;8;4874,09
202310;2;SE;10045;BRADESCO;21;93435,95
202310;2;SE;49944;BTG PACTUAL;1;1637,42
202310;2;SE;51626;CAIXA ECONÔMICA FEDERAL;63;72100,98
202310;2;SE;51884;INTER;6;21407,35
202310;2;SE;10069;ITAU;158;400714,73
202310;2;SE;30379;SANTANDER;135;751280,65
202310;2;SE;51011;VOTORANTIM;13;119291,08
202310;2;SP;49906;BB;1008;8052270,52
202310;2;SP;17351180;BCO TRIANGULO S.A.;305;414322,03
202310;2;SP;10045;BRADESCO;2246;28662241,22
202310;2;SP;49944;BTG PACTUAL;107;600974,42
202310;2;SP;51626;CAIXA ECONÔMICA FEDERAL;1177;1835835,80
202310;2;SP;51884;INTER;157;744902,63
202310;2;SP;10069;ITAU;6602;18879983,21
202310;2;SP;30379;SANTANDER;6616;43791788,28
202310;2;SP;51011;VOTORANTIM;900;5326266,78
202310;2;TO;49906;BB;94;603702,58
202310;2;TO;17351180;BCO TRIANGULO S.A.;6;4714,53
202310;2;TO;10045;BRADESCO;34;366361,85
202310;2;TO;49944;BTG PACTUAL;1;1792,18
202310;2;TO;51626;CAIXA ECONÔMICA FEDERAL;32;36929,39
202310;2;TO;51884;INTER;1;5120,23
202310;2;TO;10069;ITAU;24;75629,76
202310;2;TO;30379;SANTANDER;54;286330,02
202310;2;TO;51011;VOTORANTIM;15;114396,92
202311;1;AC;49906;BB;153;145430,73
202311;1;AC;30290;BMG;112;127483,38
202311;1;AC;10045;BRADESCO;34;40225,52
202311;1;AC;31976;BRB;1;753,30
202311;1;AC;49944;BTG PACTUAL;104;128691,22
202311;1;AC;51626;CAIXA ECONÔMICA FEDERAL;134;144326,47
202311;1;AC;51884;INTER;166;185386,84
202311;1;AC;10069;ITAU;45;45759,13
202311;1;AC;52058;NUBANK;471;475359,40
202311;1;AC;30379;SANTANDER;62;57123,07
202311;1;AC;3632872;SICOOB CREDISUL;7;12599,35
202311;1;AC;51011;VOTORANTIM;4;5259,56
202311;1;AL;51750;BANCO SICOOB;5;8320,07
202311;1;AL;30173;BANRISUL;3;3089,65
202311;1;AL;49906;BB;256;203077,41
202311;1;AL;30290;BMG;541;561323,96
202311;1;AL;10045;BRADESCO;134;115240,90
202311;1;AL;31976;BRB;8;7170,91
202311;1;AL;49944;BTG PACTUAL;362;356712,59
202311;1;AL;52072;C6 BANK;4;2884,71
202311;1;AL;51626;CAIXA ECONÔMICA FEDERAL;441;379163,14
202311;1;AL;51884;INTER;899;923827,47
202311;1;AL;10069;ITAU;138;132761,99
202311;1;AL;52058;NUBANK;1102;915807,11
202311;1;AL;30379;SANTANDER;180;163317,73
202311;1;AL;51011;VOTORANTIM;20;23485,68
202311;1;AM;51750;BANCO SICOOB;6;6218,79
202311;1;AM;30173;BANRISUL;1;989,83
202311;1;AM;49906;BB;351;353212,67
202311;1;AM;30290;BMG;677;885828,00
202311;1;AM;10045;BRADESCO;679;714239,73
202311;1;AM;31976;BRB;12;11742,04
202311;1;AM;49944;BTG PACTUAL;906;1179094,70
202311;1;AM;52072;C6 BANK;2;2701,61
202311;1;AM;51626;CAIXA ECONÔMICA FEDERAL;848;947196,11
202311;1;AM;2282709;COOP CENTRO NORTE BRASILEIRO;4;10446,71
202311;1;AM;51884;INTER;1609;2073916,28
202311;1;AM;10069;ITAU;632;757809,75
202311;1;AM;52058;NUBANK;3024;3170101,17
202311;1;AM;30379;SANTANDER;489;551433,37
202311;1;AM;5203605;SICOOB AMAZÔNIA;6;7592,07
202311;1;AM;3632872;SICOOB CREDISUL;1;709,33
202311;1;AM;51011;VOTORANTIM;30;43554,64
202311;1;AP;49906;BB;120;98310,67
202311;1;AP;30290;BMG;77;85979,23
202311;1;AP;10045;BRADESCO;15;16728,22
202311;1;AP;31976;BRB;2;874,68
202311;1;AP;49944;BTG PACTUAL;95;110572,11
202311;1;AP;52072;C6 BANK;1;241,47
202311;1;AP;51626;CAIXA ECONÔMICA FEDERAL;58;78037,24
202311;1;AP;51884;INTER;212;211050,89
202311;1;AP;10069;ITAU;47;42620,09
202311;1;AP;52058;NUBANK;274;227640,21
202311;1;AP;30379;SANTANDER;66;65388,68
202311;1;AP;51011;VOTORANTIM;4;5245,41
202311;1;BA;51750;BANCO SICOOB;22;26317,80
202311;1;BA;30173;BANRISUL;11;8713,69
202311;1;BA;49906;BB;1247;1119052,66
202311;1;BA;30290;BMG;1917;2294728,97
202311;1;BA;10045;BRADESCO;1030;1017615,57
202311;1;BA;31976;BRB;31;36349,22
202311;1;BA;49944;BTG PACTUAL;1837;2036217,92
202311;1;BA;52072;C6 BANK;13;11937,91
202311;1;BA;51626;CAIXA ECONÔMICA FEDERAL;2003;1871231,67
202311;1;BA;4174720;CC SICOOB COOPEMAR;2;1209,79
202311;1;BA;4321309;CC SICOOB CRED EXECUTIVO;2;3437,08
202311;1;BA;2528151;CC SICOOB CREDCOOP;1;556,90
202311;1;BA;2282165;CC SICOOB CREDICONQUISTA;4;7957,87
202311;1;BA;2876918;CC SICOOB NORTE SUL;3;1681,92
202311;1;BA;51884;INTER;3353;3691664,19
202311;1;BA;10069;ITAU;978;1014399,66
202311;1;BA;52058;NUBANK;5457;5018602,14
202311;1;BA;30379;SANTANDER;1056;1002397,39
202311;1;BA;73398646;SOC CC SICOOB COOPERE;7;10428,64
202311;1;BA;51011;VOTORANTIM;83;91265,50
202311;1;CE;51750;BANCO SICOOB;6;3802,75
202311;1;CE;30173;BANRISUL;4;2394,24
202311;1;CE;49906;BB;1097;927219,73
202311;1;CE;30290;BMG;1459;1604527,64
202311;1;CE;10045;BRADESCO;868;829620,92
202311;1;CE;31976;BRB;14;11781,61
202311;1;CE;49944;BTG PACTUAL;1390;1505508,18
202311;1;CE;52072;C6 BANK;3;1814,44
202311;1;CE;51626;CAIXA ECONÔMICA FEDERAL;1475;1404605,25
202311;1;CE;51884;INTER;3355;3509791,18
202311;1;CE;10069;ITAU;739;714468,31
202311;1;CE;52058;NUBANK;4826;4333227,17
202311;1;CE;30379;SANTANDER;857;833507,51
202311;1;CE;51011;VOTORANTIM;77;84684,60
202311;1;DF;51750;BANCO SICOOB;15;15001,58
202311;1;DF;30173;BANRISUL;7;11167,84
202311;1;DF;49906;BB;546;512727,21
202311;1;DF;30290;BMG;861;1150524,98
202311;1;DF;10045;BRADESCO;147;143685,20
202311;1;DF;31976;BRB;256;296509,09
202311;1;DF;49944;BTG PACTUAL;787;1017369,90
202311;1;DF;52072;C6 BANK;3;2442,40
202311;1;DF;51626;CAIXA ECONÔMICA FEDERAL;662;735076,78
202311;1;DF;1187961;CC DISTRITO FEDERAL E ENTORNO;6;7692,83
202311;1;DF;37079720;CCLA SICOOB CREDIJUSTRA;1;4755,08
202311;1;DF;694877;COOP SICOOB EXECUTIVO LTDA.;3;3258,29
202311;1;DF;51884;INTER;1839;2259661,29
202311;1;DF;10069;ITAU;443;540438,11
202311;1;DF;52058;NUBANK;2321;2263169,15
202311;1;DF;30379;SANTANDER;394;424934,19
202311;1;DF;3632872;SICOOB CREDISUL;1;556,76
202311;1;DF;51011;VOTORANTIM;24;29638,88
202311;1;ES;51750;BANCO SICOOB;87;81552,62
202311;1;ES;30173;BANRISUL;3;5303,68
202311;1;ES;49906;BB;197;186730,56
202311;1;ES;30290;BMG;602;758350,47
202311;1;ES;10045;BRADESCO;104;112153,18
202311;1;ES;31976;BRB;5;2345,62
202311;1;ES;49944;BTG PACTUAL;479;659414,28
202311;1;ES;51626;CAIXA ECONÔMICA FEDERAL;519;557872,52
202311;1;ES;51884;INTER;1059;1427247,79
202311;1;ES;10069;ITAU;293;330570,72
202311;1;ES;52058;NUBANK;1458;1423176,95
202311;1;ES;30379;SANTANDER;279;324433,09
202311;1;ES;3632872;SICOOB CREDISUL;1;2319,67
202311;1;ES;51011;VOTORANTIM;19;30454,59
202311;1;GO;51750;BANCO SICOOB;27;40291,20
202311;1;GO;30173;BANRISUL;1;695,71
202311;1;GO;49906;BB;400;405981,25
202311;1;GO;30290;BMG;933;1188258,66
202311;1;GO;10045;BRADESCO;281;298488,35
202311;1;GO;31976;BRB;69;114216,14
202311;1;GO;49944;BTG PACTUAL;926;1127080,26
202311;1;GO;52072;C6 BANK;3;5485,30
202311;1;GO;51626;CAIXA ECONÔMICA FEDERAL;782;728389,57
202311;1;GO;1187961;CC DISTRITO FEDERAL E ENTORNO;1;1195,65
202311;1;GO;33579731;CCLA CENTRO-SUL GOIANO;3;5742,99
202311;1;GO;2282709;COOP CENTRO NORTE BRASILEIRO;2;1614,69
202311;1;GO;694877;COOP SICOOB EXECUTIVO LTDA.;4;2589,73
202311;1;GO;51884;INTER;1767;2201571,56
202311;1;GO;10069;ITAU;650;742681,11
202311;1;GO;52058;NUBANK;2450;2286723,25
202311;1;GO;30379;SANTANDER;459;502803,04
202311;1;GO;73398646;SOC CC SICOOB COOPERE;1;2601,63
202311;1;GO;51011;VOTORANTIM;44;60456,60
202311;1;MA;51750;BANCO SICOOB;6;6616,30
202311;1;MA;30173;BANRISUL;3;1169,94
202311;1;MA;49906;BB;744;570807,49
202311;1;MA;30290;BMG;530;659136,91
202311;1;MA;10045;BRADESCO;283;247662,13
202311;1;MA;31976;BRB;4;2083,73
202311;1;MA;49944;BTG PACTUAL;502;551691,19
202311;1;MA;52072;C6 BANK;3;3343,00
202311;1;MA;51626;CAIXA ECONÔMICA FEDERAL;497;442784,71
202311;1;MA;51884;INTER;1089;1151635,23
202311;1;MA;10069;ITAU;235;229125,88
202311;1;MA;52058;NUBANK;1979;1694815,15
202311;1;MA;30379;SANTANDER;281;287153,23
202311;1;MA;51011;VOTORANTIM;18;23762,50
202311;1;MG;51750;BANCO SICOOB;217;271549,99
202311;1;MG;30173;BANRISUL;9;14147,85
202311;1;MG;49906;BB;1218;1144643,53
202311;1;MG;30290;BMG;4057;5066428,48
202311;1;MG;10045;BRADESCO;918;967090,70
202311;1;MG;31976;BRB;24;26163,84
202311;1;MG;49944;BTG PACTUAL;2331;2954593,62
202311;1;MG;52072;C6 BANK;8;8879,24
202311;1;MG;51626;CAIXA ECONÔMICA FEDERAL;2981;3137585,91
202311;1;MG;2466552;CC SICOOB VALE SUL;2;1619,95
202311;1;MG;65239402;CC UNIÃO DO CENTRO OESTE DE MINAS;3;6038,11
202311;1;MG;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;1954,62
202311;1;MG;14046512;CCLA MARGEM ESQUERDA DO URUCUI;11;13417,51
202311;1;MG;64480833;CCLA MARTINHO CAMPOS;1;1454,12
202311;1;MG;1736516;CCLA REG. CTR. E OESTE MINEIRO;2;2073,63
202311;1;MG;1703620;CCLA UNIÃO CENTRO OESTE MINAS;9;13422,96
202311;1;MG;19402130;CECM EMPR EST HOSP BH RM ZM;1;762,14
202311;1;MG;51884;INTER;7825;8794034,58
202311;1;MG;10069;ITAU;2088;2193518,82
202311;1;MG;52058;NUBANK;7191;7143754,88
202311;1;MG;30379;SANTANDER;1467;1462578,21
202311;1;MG;51011;VOTORANTIM;87;112814,34
202311;1;MS;51750;BANCO SICOOB;16;13790,73
202311;1;MS;30173;BANRISUL;3;1629,38
202311;1;MS;49906;BB;388;389674,09
202311;1;MS;30290;BMG;644;802142,86
202311;1;MS;10045;BRADESCO;349;388776,19
202311;1;MS;31976;BRB;5;5140,73
202311;1;MS;49944;BTG PACTUAL;565;686859,23
202311;1;MS;52072;C6 BANK;4;4057,81
202311;1;MS;51626;CAIXA ECONÔMICA FEDERAL;640;695126,18
202311;1;MS;51884;INTER;839;966225,69
202311;1;MS;10069;ITAU;224;276554,78
202311;1;MS;52058;NUBANK;1883;1768673,49
